766.01,245.46,0
765.98,245.65,0
765.69,249.18,0
765.45,252.2,0
765.03,260.98,0
764.69,267.64,0
764.74,277.75,0
764.72,279.05,0
764.58,284.08,0
764.59,284.45,0
764.3,289.84,0
764.31,290.19,0
764.07,292.82,0
764.07,293.2,0
764.05,293.39,0
763.92,294.17,0
763.91,294.36,0
763.86,295.14,0
763.29,299.08,0
763.16,299.63,0
761.95,308.67,0
761.94,308.85,0
761.58,311.14,0
761.28,312.67,0
760.72,315.92,0
759.93,319,0
758.86,322.22,0
757.73,325.09,0
757.19,326.31,0
756.94,327.04,0
756.71,327.55,0
756.55,327.89,0
756.26,328.56,0
756.17,328.72,0
756.07,328.86,0
755.72,329.49,0
755.32,330.31,0
753.21,333.94,0
751.97,335.83,0
748.86,339.79,0
746.83,341.85,0
744.82,343.65,0
741.84,345.77,0
741.51,345.97,0
737.86,348.36,0
737.04,348.84,0
735.64,349.77,0
731.33,352.52,0
729.77,353.41,0
729.45,353.57,0
727.1,354.92,0
726.64,355.16,0
726.02,355.54,0
723.85,356.75,0
723.28,357.14,0
722.51,357.63,0
722.07,357.95,0
719.55,359.73,0
719.23,359.92,0
716.6,361.68,0
715.56,362.47,0
713.99,363.75,0
711.24,366.32,0
708.78,369,0
708.22,369.74,0
706.83,371.46,0
706.2,372.36,0
705.8,373,0
705.25,373.77,0
704.6,374.9,0
704.06,375.65,0
701.27,380.35,0
700.14,382.98,0
700.08,383.17,0
700.03,383.35,0
699.57,384.52,0
699.49,384.69,0
698.8,386.95,0
698.41,388.53,0
698.26,389.24,0
698.13,389.77,0
697.84,391.54,0
697.78,392.26,0
697.65,393.15,0
697.58,394.27,0
697.49,394.99,0
697.44,396.29,0
697.52,397.39,0
697.5,398.11,0
697.79,401.03,0
698.07,402.33,0
698.25,403.46,0
699.26,407.99,0
699.63,409.22,0
700.37,411.14,0
701.16,412.82,0
701.64,413.62,0
702.01,414.29,0
703.88,417.16,0
705.2,418.95,0
705.57,419.38,0
705.68,419.53,0
705.92,419.79,0
706.03,419.95,0
706.16,420.09,0
706.29,420.22,0
707.14,421.21,0
708.45,422.52,0
709.58,423.54,0
710.93,424.79,0
713.13,426.52,0
714.74,427.47,0
715.93,428.05,0
717.15,428.57,0
718.98,429.2,0
719.9,429.46,0
720.59,429.7,0
728.91,431.75,0
731.84,432.17,0
732.95,432.23,0
743.75,433.07,0
746.4,433.43,0
746.73,433.46,0
752.33,434.1,0
753.1,434.1,0
755.03,433.91,0
758.73,433,0
760.19,432.14,0
767.74,431.22,0
768.84,431.14,0
769.56,431.04,0
774.88,431.01,0
778.26,431.41,0
782.19,432.17,0
783.29,432.47,0
786.3,433.66,0
789.03,435.02,0
794.26,438.3,0
795.54,439.19,0
796.29,439.81,0
799.79,442.56,0
801.49,444.13,0
802.99,445.65,0
805.1,448.15,0
805.55,448.79,0
809.75,453.39,0
813.86,458.02,0
814.45,458.77,0
815.89,460.51,0
816.91,461.62,0
817.87,462.51,0
818.44,462.98,0
818.71,463.24,0
821.28,465.37,0
822.03,465.95,0
822.31,466.18,0
822.78,466.5,0
823.94,467.06,0
825.56,467.59,0
825.74,467.63,0
826.68,467.77,0
828.32,468.08,0
830.16,468.22,0
831.68,468.17,0
832.6,468.07,0
833.31,468.02,0
834.94,467.75,0
835.13,467.7,0
836.02,467.43,0
836.4,467.35,0
837.95,466.71,0
839.46,466,0
842.84,463.93,0
845.88,461.84,0
846.75,461.16,0
847.05,460.94,0
847.61,460.46,0
848.19,460.01,0
848.32,459.89,0
850.42,457.87,0
852.14,455.87,0
852.4,455.6,0
854.09,453.69,0
854.64,453.17,0
855.27,452.47,0
855.95,451.84,0
857.73,449.97,0
858.38,449.32,0
861,446.46,0
861.14,446.33,0
865.64,441.68,0
875.26,432.53,0
879.76,429.02,0
879.91,428.91,0
880.97,428.13,0
881.58,427.77,0
882.18,427.33,0
882.82,426.93,0
883.77,426.29,0
887.26,424.4,0
887.92,424.08,0
889.78,423.2,0
894.16,421.52,0
895.24,421.2,0
895.42,421.13,0
896.82,420.72,0
900.76,419.86,0
903.84,419.21,0
907.76,418.75,0
910.67,418.71,0
912.41,418.92,0
914.83,419.38,0
916.79,419.93,0
919.55,421.02,0
921.98,422.24,0
924.66,423.81,0
927.05,425.42,0
928.11,426.09,0
929.53,427.18,0
930.47,428,0
931.98,429.5,0
932.94,430.53,0
934.37,432.32,0
936.38,435.3,0
937.64,437.67,0
938.95,440.42,0
940.48,444.48,0
941.07,446.58,0
941.67,449.62,0
942.06,453.43,0
942.08,453.79,0
942.11,454.16,0
942.14,457.6,0
942.11,458.15,0
942.09,459.07,0
942.06,459.62,0
942.09,460.5,0
941.96,464,0
941.87,464.91,0
940.34,488.79,0
940.34,489.14,0
940.31,491.51,0
939.93,498.32,0
939.91,499.07,0
939.89,499.44,0
939.89,500.6,0
939.77,502.38,0
939.48,506.8,0
939.47,509.15,0
939.55,509.97,0
939.53,510.61,0
939.49,511.05,0
939.48,514.43,0
939.51,514.85,0
939.43,517.92,0
939.38,518.53,0
939.25,524.23,0
938.56,533.37,0
938.36,536.55,0
938.32,537.69,0
938.03,541.08,0
937.91,542.24,0
937.77,544.36,0
937.65,545.3,0
937.59,545.87,0
937.32,547.82,0
936.89,554.85,0
936.76,556.18,0
936.69,556.91,0
936.61,557.46,0
935.74,567.34,0
935.74,567.54,0
935.61,568.69,0
935.46,573.18,0
935.42,573.55,0
935.4,577.14,0
935.44,577.89,0
935.43,578.83,0
935.55,585.19,0
935.48,587.6,0
935.46,590,0
935.18,598.26,0
935.18,598.61,0
935.14,600.39,0
934.8,605.4,0
934.14,614.77,0
933.4,624.47,0
932.72,632.84,0
931.82,651.12,0
932.05,657.63,0
932.04,658.04,0
932.11,659.24,0
932.09,666.16,0
931.73,671.94,0
931.62,676.09,0
931.56,677.77,0
931.58,679.46,0
931.57,680.22,0
931.52,687.04,0
931.26,691.32,0
931.15,699.63,0
931.2,719.44,0
930.87,724.54,0
930.8,725.24,0
930.69,732.82,0
930.67,732.98,0
930.67,733.16,0
930.63,733.51,0
930.36,740.91,0
930.19,758.38,0
930.14,758.92,0
930.15,759.65,0
930.17,760.59,0
930.12,761.14,0
930.11,761.89,0
929.95,764.69,0
929.93,765.44,0
929.84,766.39,0
929.62,769.28,0
929.52,771.8,0
929.38,773.97,0
929.3,776.33,0
928.73,784.1,0
927.72,794.59,0
927.24,798.23,0
927.23,802.19,0
927.36,805.96,0
927.46,807.46,0
927.49,809.16,0
927.47,809.51,0
927.51,810.28,0
927.44,811.22,0
927.44,811.78,0
927.37,812.53,0
927.39,813.45,0
927.38,813.63,0
927.34,813.99,0
927.33,814.76,0
927.25,815.71,0
927.16,818.13,0
926.99,819.25,0
926.81,821.17,0
926.66,822.14,0
926.61,823.47,0
925.95,828.97,0
925.87,830.11,0
925.82,830.48,0
925.54,834.11,0
925.5,834.29,0
925.42,835.25,0
925.29,836.02,0
925.21,837.12,0
925.14,837.5,0
925.06,838.66,0
924.6,842.24,0
923.8,846.31,0
923.07,848.87,0
923.03,849.06,0
922.98,849.24,0
921.76,852.84,0
921.31,853.86,0
921.18,854.22,0
920.3,856.12,0
920,856.79,0
919.54,857.58,0
919.2,858.25,0
917.7,860.64,0
917.62,860.8,0
914.44,865.42,0
914.14,865.91,0
913.45,866.81,0
913.24,867.13,0
912.39,868.31,0
911.27,869.7,0
910.76,870.2,0
909.07,871.61,0
908.19,872.43,0
907.77,872.78,0
905.99,874.78,0
905.72,875.04,0
905.59,875.18,0
904.99,875.91,0
900.9,880.23,0
897.65,883.93,0
896.45,885.58,0
895.99,886.16,0
893.33,889.76,0
893.01,890.24,0
892.46,890.99,0
891.58,892.6,0
891.42,892.94,0
890.92,893.96,0
890.4,895.18,0
890.05,896.25,0
889.65,898.64,0
889.51,901.24,0
889.53,902.63,0
889.63,903.5,0
889.65,904.13,0
889.84,905.92,0
889.96,906.87,0
889.98,907,0
890,907.11,0
890.01,907.35,0
890.02,907.48,0
890.1,908.02,0
890.15,908.58,0
890.17,908.72,0
890.29,909.13,0
890.31,909.52,0
890.32,909.65,0
890.33,909.8,0
890.43,910.29,0
890.47,910.43,0
890.5,910.56,0
890.49,910.7,0
890.51,910.84,0
890.57,911.14,0
890.66,911.42,0
890.82,912.2,0
890.9,912.5,0
890.92,912.64,0
890.94,912.9,0
890.95,913.03,0
891.13,913.52,0
891.16,913.66,0
891.2,913.92,0
891.23,914.19,0
891.41,914.85,0
891.43,914.99,0
891.5,915.27,0
891.62,916,0
891.75,916.55,0
891.87,917.26,0
891.97,917.66,0
892.13,918.81,0
892.19,919.1,0
892.23,919.25,0
892.57,920.34,0
892.76,920.75,0
892.98,921.42,0
893.77,923.4,0
893.95,923.75,0
894.84,925.72,0
895.48,927.07,0
896.75,929.56,0
897.03,930.03,0
897.2,930.41,0
897.52,930.99,0
897.93,931.79,0
898.07,932.01,0
898.31,932.32,0
898.45,932.55,0
898.61,932.93,0
898.7,933.19,0
898.85,933.75,0
899.44,935.31,0
899.55,935.71,0
899.76,936.21,0
899.89,936.46,0
900.3,937.08,0
900.76,937.89,0
900.89,938.18,0
901.15,938.61,0
901.53,939.1,0
902.55,940.68,0
902.61,940.76,0
902.76,940.92,0
903,941.13,0
903.07,941.21,0
903.54,941.85,0
903.86,942.33,0
904.11,942.6,0
905.05,943.41,0
905.22,943.58,0
905.98,944.46,0
906.96,945.78,0
907.41,946.49,0
907.88,947.13,0
909.44,949.62,0
911.46,953.33,0
912.08,954.41,0
912.67,955.7,0
913.11,956.86,0
913.44,957.69,0
915.01,962.9,0
916.01,966.85,0
917.27,973.51,0
917.98,978.93,0
918.26,983.92,0
918.17,986.42,0
918.05,987.39,0
918.03,989.04,0
917.96,989.98,0
917.93,993.31,0
917.19,1002.8,0
917.1,1026.9,0
917.06,1027.6,0
916.91,1037.7,0
916.96,1038.6,0
916.94,1039.1,0
916.96,1039.6,0
917.15,1057,0
917.01,1059.9,0
917.01,1060.6,0
916.95,1062.2,0
916.96,1066.1,0
916.88,1076,0
916.93,1080,0
916.99,1082.6,0
916.95,1087.4,0
916.91,1089.4,0
916.59,1095.4,0
916.59,1096.1,0
916.12,1105.4,0
915.86,1111.2,0
915.52,1115.7,0
915.38,1118.1,0
915.28,1123.5,0
915.18,1124.4,0
915.19,1125.4,0
915.21,1125.9,0
915.17,1126.6,0
915.12,1127,0
915.11,1128.5,0
915.01,1129.9,0
915,1130.6,0
914.93,1131.8,0
914.7,1140.4,0
914.71,1142.1,0
914.69,1142.9,0
914.71,1144.6,0
914.64,1145.8,0
914.51,1153.7,0
914.39,1157.1,0
914.41,1158.3,0
914.36,1159.6,0
914.41,1160.8,0
914.48,1163.9,0
914.36,1165.6,0
914.33,1168.7,0
914.28,1169.4,0
914.33,1170.4,0
914.21,1172.3,0
914.2,1172.8,0
914.07,1175.5,0
914.02,1175.9,0
913.96,1177.4,0
913.68,1180.5,0
913.01,1184.8,0
912.83,1187.5,0
912.57,1189.4,0
912.49,1191.2,0
912.34,1192.9,0
911.58,1201.4,0
910.82,1220.1,0
910.89,1221.8,0
910.94,1222.4,0
910.93,1224.8,0
910.97,1225.4,0
911,1228.9,0
911.04,1229.8,0
911.04,1230,0
910.99,1230.6,0
910.97,1232.7,0
910.95,1234.9,0
910.63,1241.2,0
910.64,1242,0
910.56,1243.3,0
910.56,1243.7,0
910.29,1246.7,0
910.25,1247.6,0
909.98,1249.6,0
909.92,1250.6,0
909.72,1252.6,0
909.64,1255.5,0
909.41,1262,0
909.42,1263,0
908.77,1282.9,0
908.69,1284.9,0
908.71,1286.1,0
908.34,1294.3,0
908.32,1295.4,0
908.22,1300.4,0
908.18,1301.6,0
908.13,1304.8,0
908.05,1306.2,0
908.01,1309.2,0
908.03,1310.2,0
907.83,1327,0
907.76,1328,0
905.79,1355.8,0
905.67,1356.5,0
905.21,1362,0
905.4,1365.8,0
905.8,1369.8,0
905.8,1370.8,0
905.89,1371.9,0
905.91,1373.4,0
905.99,1374.4,0
906.04,1377.5,0
905.96,1380.6,0
905.84,1382.2,0
905.85,1383,0
905.76,1385.4,0
905.77,1385.8,0
905.64,1387.6,0
905.48,1391.7,0
905.32,1393.6,0
905.3,1394.9,0
905.12,1402.1,0
905.01,1403.3,0
905.01,1403.5,0
904.91,1404.9,0
904.84,1408.3,0
904.87,1409,0
904.81,1419.2,0
903.93,1439.2,0
903.58,1453.4,0
903.64,1457.4,0
903.05,1466.6,0
903.07,1467.9,0
902.9,1473.4,0
902.38,1485,0
902.31,1485.7,0
902.28,1486.7,0
902.14,1488.2,0
901.72,1492.5,0
901.42,1501.4,0
901.23,1503.5,0
901.27,1510.4,0
901.34,1511.7,0
901.33,1512.7,0
901.17,1514.9,0
901.17,1516.1,0
901.2,1516.7,0
901.16,1518.9,0
900.6,1527.5,0
900.33,1536.4,0
900.22,1537.5,0
898.96,1557.7,0
896.75,1587.2,0
896.5,1593.7,0
896.11,1599.3,0
896.12,1611.8,0
895.87,1617,0
894.57,1627,0
893.4,1637.5,0
893.49,1644.1,0
892.39,1661,0
891.71,1667.8,0
891.62,1668.6,0
891.5,1670.4,0
891.3,1671.6,0
891.21,1672.6,0
891.08,1673.3,0
891.03,1673.9,0
890.91,1674.8,0
890.9,1675,0
890.77,1676.2,0
890.76,1676.5,0
890.78,1677,0
890.64,1678.9,0
890.58,1679.4,0
890.57,1680,0
890.39,1681.2,0
890.38,1681.5,0
890.34,1681.9,0
890.35,1682.4,0
890.37,1682.7,0
890.36,1682.8,0
890.34,1683,0
890.25,1683.6,0
890.23,1683.9,0
890.14,1684.7,0
889.89,1686.3,0
889.86,1686.4,0
889.76,1687.1,0
889.58,1688.4,0
889.53,1689,0
889.47,1689.3,0
889.34,1689.7,0
889.18,1690.4,0
889.08,1690.6,0
888.79,1691.7,0
888.73,1691.8,0
888.64,1692.1,0
888.58,1692.2,0
888.25,1693.2,0
888.18,1693.4,0
888.16,1693.6,0
888,1694.1,0
887.76,1694.9,0
886.92,1697,0
886.42,1698,0
886.17,1698.5,0
886,1698.8,0
885.68,1699.5,0
885.1,1700.3,0
884.84,1700.7,0
884.6,1701.1,0
884.51,1701.2,0
884.2,1701.5,0
883.84,1701.8,0
883.72,1701.9,0
883.47,1702.1,0
882.99,1702.2,0
881.46,1702.3,0
881.29,1702.2,0
880.78,1702.1,0
880.29,1702,0
879.79,1701.8,0
879.32,1701.5,0
878.98,1701.3,0
878.66,1701.2,0
878.2,1701,0
878.06,1700.8,0
877.74,1700.7,0
876.89,1700.2,0
876.48,1700,0
876.2,1699.9,0
876.06,1699.8,0
875.92,1699.7,0
874.71,1699.1,0
874.58,1699,0
874.19,1698.8,0
873.09,1698.3,0
872.57,1698,0
872.44,1697.9,0
871.63,1697.7,0
871.49,1697.6,0
870.49,1697.5,0
870.05,1697.5,0
869.46,1697.6,0
869.15,1697.7,0
868.85,1697.9,0
868.29,1698.2,0
867.76,1698.5,0
867.23,1698.8,0
866.35,1699.1,0
865.4,1699.6,0
864.46,1700.1,0
864.33,1700.2,0
863.57,1700.7,0
863.45,1700.8,0
863.03,1701.3,0
862.83,1701.5,0
862.75,1701.6,0
862.54,1702.1,0
862.39,1702.5,0
862.35,1702.7,0
862.32,1702.9,0
862.3,1703.2,0
862.33,1703.7,0
862.46,1704.6,0
862.63,1705.2,0
862.82,1705.8,0
863.07,1706.2,0
863.15,1706.4,0
863.9,1707.3,0
864.34,1707.8,0
866.07,1709.6,0
866.74,1710.2,0
866.84,1710.3,0
867.05,1710.5,0
867.76,1711.2,0
868.22,1711.7,0
868.39,1712,0
868.83,1712.7,0
869.03,1713.1,0
869.15,1713.3,0
869.44,1714.4,0
869.47,1714.5,0
869.56,1715.3,0
869.58,1715.4,0
869.61,1715.9,0
869.6,1716.2,0
869.61,1716.3,0
869.58,1716.8,0
869.56,1716.9,0
869.53,1717.1,0
869.48,1717.4,0
869.36,1717.8,0
869.32,1717.9,0
869.24,1718.2,0
868.47,1720.1,0
867.58,1721.7,0
866.95,1722.6,0
866.48,1723.2,0
866.09,1723.8,0
865.47,1724.6,0
864.93,1725.2,0
864.12,1726,0
862.95,1727.1,0
862.33,1727.5,0
860.8,1728.6,0
859.64,1729.3,0
859.12,1729.6,0
857.51,1730.7,0
857.01,1731,0
856.77,1731.2,0
855.76,1731.8,0
854.37,1732.4,0
854.08,1732.5,0
853.53,1732.7,0
851.49,1733.3,0
850.12,1733.6,0
847.9,1734,0
846.01,1734.1,0
844.74,1734.2,0
843.96,1734.3,0
842.1,1734.5,0
841.94,1734.5,0
838.75,1734.7,0
834.96,1734.7,0
833.95,1734.6,0
833.81,1734.6,0
830.95,1734.3,0
828.21,1734,0
826.59,1733.9,0
803.55,1732.1,0
797.68,1731.5,0
789.01,1730.4,0
787.73,1730.3,0
785.41,1730,0
776.39,1728.1,0
765.67,1725.4,0
765.08,1725.3,0
764.07,1725,0
760.27,1723.8,0
744.19,1717.6,0
740.55,1716.5,0
737.25,1715.9,0
734.56,1715.5,0
731.67,1715.5,0
730.44,1715.6,0
724.65,1716.7,0
724.24,1716.8,0
720.23,1717.6,0
696.44,1723.4,0
689.01,1724.6,0
686.43,1724.9,0
683.65,1725,0
681.76,1725.2,0
681.12,1725.2,0
676.95,1725.4,0
675.66,1725.4,0
672.77,1725.5,0
670.29,1725.8,0
656.3,1725.8,0
650.86,1725.6,0
650.46,1725.5,0
649.38,1725.5,0
648.53,1725.4,0
648.32,1725.4,0
641.38,1725,0
638.51,1724.7,0
637.88,1724.7,0
637.25,1724.6,0
636.21,1724.6,0
635.42,1724.6,0
634.32,1724.4,0
632.95,1724.4,0
632.53,1724.3,0
631.91,1724.2,0
631.5,1724.1,0
630.69,1724.1,0
630.48,1724.1,0
621.17,1723.2,0
620.33,1723.2,0
592.53,1722,0
590.05,1721.8,0
585.14,1721.7,0
570.86,1720.9,0
569.65,1720.8,0
556.88,1719.8,0
556.48,1719.8,0
549.84,1719.2,0
549.45,1719.1,0
535.91,1718.3,0
535.07,1718.3,0
506.3,1717.7,0
476.29,1717.5,0
465.6,1716.8,0
445.63,1715.1,0
426.55,1714.5,0
420.48,1714.1,0
420.07,1714,0
412.58,1713.5,0
409.69,1713,0
404.6,1712.1,0
402.96,1711.7,0
401.75,1711.3,0
400.1,1710.9,0
388.85,1707.3,0
386.66,1706.7,0
384.15,1706.3,0
381.65,1706.4,0
380.21,1706.7,0
379.2,1706.9,0
375.79,1707.9,0
373.15,1708.5,0
372.2,1708.6,0
371.01,1708.8,0
366.09,1709.5,0
363.29,1709.7,0
359.86,1709.7,0
331.48,1709.2,0
331.05,1709.2,0
280.53,1708.4,0
274.77,1708,0
265.64,1706.8,0
264.41,1706.5,0
263.99,1706.5,0
259.81,1705.6,0
256.3,1704.5,0
252.56,1702.9,0
251.08,1702.1,0
246.33,1699,0
244.16,1697.3,0
241.69,1695,0
238.06,1690.9,0
236.02,1688.2,0
234.45,1685.7,0
232.66,1682.4,0
231.38,1679.5,0
229.78,1675.3,0
228.84,1672.3,0
228.11,1668.9,0
227.89,1667,0
227.78,1665.7,0
227.71,1665.1,0
227.66,1664.1,0
227.61,1663.7,0
227.58,1661.9,0
227.62,1660,0
227.71,1658.3,0
227.72,1657.5,0
228.24,1648.2,0
228.55,1636.6,0
229.37,1630,0
229.51,1629.1,0
230.83,1620.3,0
231.65,1615.6,0
231.75,1615.2,0
232.01,1613.5,0
232.19,1611.9,0
232.09,1610.3,0
232.04,1609.8,0
232.03,1609.4,0
232.06,1609,0
232.07,1608,0
232.11,1607.1,0
231.99,1604.8,0
231.79,1603.4,0
231.66,1602.8,0
231.04,1600.9,0
230.77,1600.4,0
230.56,1600,0
230.06,1598.6,0
229.67,1597.3,0
228.95,1596.4,0
227.89,1595.3,0
226.74,1594.2,0
225.43,1593,0
225.15,1592.8,0
222.6,1590.8,0
222.46,1590.7,0
221.78,1590.2,0
221.64,1590.1,0
221.08,1589.6,0
220.68,1589.3,0
218.97,1588.2,0
218.22,1587.8,0
216.66,1587.1,0
216.33,1587,0
216.17,1586.9,0
215.6,1586.6,0
212.12,1585.2,0
211.51,1584.9,0
206.2,1582.8,0
200.51,1581,0
199.87,1580.8,0
198.92,1580.5,0
192.14,1578.1,0
188.02,1576.2,0
184.35,1573.8,0
182.28,1572.2,0
181.42,1571.3,0
180.33,1570.2,0
178.09,1567.6,0
171.22,1559.1,0
166.18,1553.5,0
164.04,1551.4,0
162.98,1550.5,0
162.01,1549.9,0
161.27,1549.3,0
159.33,1548.2,0
158.32,1547.8,0
156.36,1547.2,0
152.83,1546.5,0
150.39,1546.1,0
150.17,1546,0
149.95,1546,0
147.93,1545.7,0
147.28,1545.6,0
140.64,1544.6,0
138.01,1544.3,0
137.57,1544.2,0
136,1544,0
134.89,1543.9,0
134.67,1543.9,0
133.77,1543.7,0
131.52,1543.4,0
130.43,1543.2,0
128.88,1542.9,0
126.51,1542.3,0
125.66,1542.1,0
123.32,1541.3,0
120.87,1540.2,0
120.28,1539.9,0
118.95,1539.2,0
118.54,1539,0
118.35,1538.9,0
117.61,1538.4,0
117.01,1538.1,0
115.55,1537.1,0
113.87,1535.6,0
112.61,1534.4,0
111.17,1532.8,0
107.35,1527.8,0
106.39,1526.3,0
102.98,1520,0
102.1,1517.9,0
101.28,1515.3,0
100.8,1513.3,0
100.16,1509.9,0
100.08,1508.3,0
100.02,1507.9,0
100,1507.2,0
100.45,1501.3,0
100.45,1500.1,0
100.59,1499,0
101.38,1482.9,0
101.41,1481.7,0
102.04,1468.7,0
102.49,1455.6,0
102.54,1455.2,0
102.56,1454.3,0
102.73,1452.5,0
102.75,1451.6,0
103.4,1443,0
103.84,1438.5,0
104.48,1419.9,0
104.47,1419.2,0
104.73,1409,0
105.72,1396.3,0
106.57,1377.8,0
106.6,1377,0
106.66,1376.3,0
106.77,1373.4,0
106.8,1329,0
106.98,1324.1,0
107.42,1311.5,0
107.56,1310.2,0
107.59,1309.5,0
107.59,1309.1,0
107.74,1306.7,0
110.99,1256.3,0
111,1252.3,0
110.82,1249.1,0
110.87,1245.3,0
112.3,1213.8,0
113.48,1197.1,0
113.61,1191.9,0
113.79,1168.3,0
113.87,1162.5,0
114.12,1151.9,0
114.7,1141.9,0
114.76,1139.4,0
114.92,1136.9,0
114.86,1135.3,0
114.73,1134,0
114.57,1132.9,0
114.13,1126.4,0
114.2,1120.5,0
115.18,1109.6,0
115.85,1095.5,0
115.96,1093.9,0
116.05,1093.2,0
117.27,1061.1,0
117.09,1044.7,0
117.15,1043.4,0
118.19,1015.1,0
118.73,999.11,0
118.93,991.93,0
118.89,991.02,0
118.96,987.26,0
119.16,984.15,0
119.15,982.16,0
119.19,981.28,0
119.18,980.16,0
119.55,963.88,0
119.53,963.43,0
119.62,959.85,0
119.99,951.41,0
120.06,950.73,0
120.08,949.38,0
120.72,940.92,0
121.64,930.11,0
121.65,929.89,0
121.6,928.98,0
121.63,928.08,0
122.13,913.29,0
122.18,912.39,0
122.28,909.52,0
122.25,908.65,0
122.36,906.26,0
122.15,892.46,0
122.12,892.03,0
122.38,880.3,0
122.47,878.98,0
122.89,870.47,0
123.31,865.83,0
123.35,864.7,0
123.58,861.58,0
123.77,855.29,0
124.1,841.54,0
124.45,834.31,0
124.53,833.44,0
124.54,832.55,0
125.54,814.4,0
125.6,813.75,0
126.03,803.86,0
126.14,802.75,0
